
13/06/2018;17:21:04

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
1180,1;-10230;386;-619;1779
1192,1;2131;963;-8;1238
1217,1;26327;989;0;1041
1222,1;31170;954;-80;1034
1234,1;42710;979;29;1030
1240,1;48739;992;58;1025
1246,1;54641;986;36;1024
1258,1;66880;1017;0;1027
1264,1;73168;1058;-44;1031
1270,1;79347;1030;43;1026
1276,1;85877;1082;-37;1028
1288,1;86022;-60;-37;1027
1294,1;86365;56;-37;1035
1300,1;86484;42;-51;1040
1312,1;87244;80;-30;1036
1318,1;87358;2;0;1041
1324,1;87358;6;0;1037
1330,1;87297;-16;-15;1032
1336,1;87332;14;-44;1036
1342,1;87367;6;-8;1036
1348,1;87341;0;-8;1030
1360,1;87350;0;-8;1035
1366,1;87341;-4;-44;1033
1372,1;87341;-6;-73;1032
1384,1;87354;2;-30;1036
1390,1;87345;-2;-66;1031
1396,1;87354;0;0;1037
1402,1;87358;1;0;1038
1414,1;87354;1;-44;1037
1420,1;87350;0;-44;1038
1426,1;87345;-1;-30;1032
1438,1;87354;-1;-30;1034
1444,1;87350;0;-8;1037
1450,1;87354;0;-66;1030
1456,1;87354;0;-15;1038
1468,1;87358;0;-8;1031
1474,1;87358;1;-8;1037
1480,1;87354;0;-8;1037
1492,1;87354;0;36;1034
1498,1;87354;0;-37;1038
1504,1;87354;0;-37;1035
1516,1;87358;1;14;1036
1528,1;87358;2;-30;1031
1534,1;87354;-1;-8;1036
1546,1;87358;1;-30;1030
1560,1;87354;1;-37;1038
1564,1;87358;0;-8;1034
1582,1;87354;0;-37;1039
1588,1;87345;-2;7;1034
1594,1;87354;0;7;1037
1606,1;87358;1;-66;1031
1612,1;87358;0;0;1035
1618,1;87354;0;-8;1038
1630,1;87358;1;7;1032
1636,1;87358;0;-8;1036
1642,1;87350;0;0;1033
1648,1;87354;0;-44;1029
1660,1;87354;0;-30;1035
1666,1;87363;0;-30;1032
1672,1;87354;0;-8;1032
1684,1;87358;0;-30;1036
1690,1;87354;0;-8;1030
1696,1;87354;0;58;1039
1702,1;87350;-2;-15;1036
1714,1;87354;0;-37;1035
1720,1;87358;0;7;1034
1726,1;87358;1;-95;1031
1738,1;87358;1;-30;1036
1744,1;87358;1;-30;1039
1750,1;87354;0;-30;1034
1756,1;87354;0;-8;1039
1762,1;87354;-1;-44;1038
1768,1;87358;1;7;1029
1774,1;87358;0;0;1034
1786,1;87358;0;-30;1033
1792,1;87358;0;-30;1037
1798,1;87358;0;-30;1039
1810,1;87354;0;-8;1032
1816,1;87358;0;-30;1037
1822,1;87358;-1;-8;1036
1828,1;87354;0;-30;1031
1840,1;87354;0;-8;1033
1846,1;87354;0;-44;1031
1852,1;87358;0;-30;1030
1864,1;87354;0;7;1033
1870,1;87358;1;-8;1030
1876,1;87358;0;-44;1034
1882,1;87358;0;0;1034
1894,1;87358;0;-8;1035
1900,1;87358;0;-44;1031
1906,1;87358;-1;-44;1033
1918,1;87354;0;-22;1035
1924,1;87354;0;-59;1031
1930,1;87358;0;-44;1029
1942,1;87354;0;-44;1032
1948,1;87350;-2;29;1030
1954,1;87354;0;0;1036
1960,1;87358;0;-30;1033
1972,1;87358;0;-15;1033
1978,1;87350;0;-44;1033
1984,1;87354;0;0;1032
1996,1;87363;1;0;1034
2002,1;87358;0;0;1033
2008,1;87354;-1;-8;1029
2014,1;87350;-1;0;1037
2026,1;87358;0;-8;1031
2032,1;87354;-1;7;1030
2038,1;87354;0;-8;1034
2050,1;87354;0;-44;1030
2056,1;87358;0;58;1034
2062,1;87358;-1;21;1035
2068,1;87354;0;21;1028
2080,1;87354;0;7;1035
2086,1;87354;0;-8;1030
2092,1;87354;-2;-8;1027
2104,1;87354;0;-30;1028
2110,1;87354;-1;0;1029
2116,1;87354;0;0;1032
2128,1;87358;0;65;1030
2134,1;87354;0;-8;1034
2140,1;87358;-1;7;1037
2146,1;87358;0;-8;1031
2158,1;87358;-1;-8;1033
2164,1;87354;0;-44;1032
2170,1;87350;-2;-37;1031
2182,1;87358;0;-8;1034
2188,1;87354;0;0;1031
2194,1;87350;-1;-30;1038
2200,1;87354;0;-44;1037
2212,1;87363;1;-15;1032
2218,1;87354;-1;-15;1034
2224,1;87350;0;-37;1031
2236,1;87358;0;-37;1036
2242,1;87358;0;-30;1035
2248,1;87358;0;-8;1028
2254,1;87345;-3;-73;1033
2260,1;87354;0;-15;1032
2266,1;87358;0;-30;1031
2272,1;87358;1;-8;1032
