
13/06/2018;17:16:42

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
1280,1;87376;0;-44;1435
1286,1;87380;0;-8;1440
1292,1;87376;1;58;1441
1304,1;87376;-2;14;1441
1310,1;87376;0;0;1440
1316,1;87376;0;-8;1434
1328,1;87380;0;0;1439
1334,1;87376;-1;0;1434
1340,1;87376;0;-15;1437
1346,1;87376;0;0;1440
1358,1;87376;0;0;1437
1364,1;87376;1;-30;1441
1370,1;87380;1;-30;1443
1382,1;87372;-1;0;1440
1388,1;87376;0;-30;1440
1394,1;87376;0;0;1438
1400,1;87376;-1;0;1435
1412,1;87376;0;-30;1437
1418,1;87376;0;0;1435
1424,1;87376;-1;-37;1442
1436,1;87380;3;-15;1435
1442,1;87372;-2;0;1437
1448,1;87380;0;0;1437
1454,1;87380;0;0;1438
1460,1;87376;0;-8;1433
1466,1;87376;-1;-15;1437
1472,1;87376;0;0;1436
1484,1;87376;1;-51;1439
1490,1;87372;-1;-30;1441
1496,1;87376;0;0;1434
1508,1;87376;1;-8;1443
1514,1;87376;0;0;1437
1520,1;87372;-2;-37;1432
1526,1;87376;0;-8;1435
1538,1;87380;1;-37;1435
1544,1;87380;0;-30;1437
1550,1;87376;-1;-30;1436
1562,1;87376;0;-44;1435
1568,1;87385;2;0;1437
1574,1;87376;0;-30;1436
1580,1;87376;0;-15;1437
1592,1;87380;0;7;1439
1598,1;87376;-1;0;1434
1604,1;87376;-1;-73;1438
1616,1;87380;0;7;1433
1622,1;87376;0;29;1435
1628,1;87380;1;-44;1438
1640,1;87376;0;-8;1435
1646,1;87376;0;0;1441
1652,1;87376;0;0;1439
1658,1;87376;0;-8;1431
1670,1;87380;0;29;1436
1676,1;87376;0;-15;1433
1682,1;87376;0;-8;1434
1694,1;87376;-1;-15;1435
1700,1;87376;1;0;1436
1706,1;87376;1;-8;1438
1712,1;87376;0;-15;1439
1724,1;87380;0;0;1439
1730,1;87380;0;-30;1440
1736,1;87380;1;-44;1438
1748,1;87376;-1;-15;1442
1754,1;87380;1;-8;1437
1760,1;87380;1;0;1437
1766,1;87380;1;-73;1441
1778,1;87376;-1;0;1432
1784,1;87380;2;-30;1439
1790,1;87372;-1;-8;1441
1802,1;87376;0;-44;1439
1808,1;87376;0;-15;1439
1814,1;87380;1;-30;1437
1826,1;87376;0;29;1441
1832,1;87380;0;-44;1437
