
13/06/2018;17:23:55

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
619,1;55735;1112;21;26
627,1;64195;1150;-8;22
637,1;75893;1175;65;25
643,1;83320;1234;-22;16
649,1;86871;21;0;25
661,1;85363;-21;-37;19
667,1;85333;-1;43;24
673,1;85662;35;-37;27
679,1;86000;89;36;26
691,1;87429;149;-8;28
697,1;87411;3;-37;30
703,1;87394;11;0;25
715,1;87407;-5;-8;30
727,1;87398;-1;-15;31
733,1;87407;0;-15;30
764,1;87424;2;-66;29
769,1;87424;0;-15;32
787,1;87424;0;-22;30
793,1;87429;0;0;25
799,1;87429;-2;-8;22
805,1;87424;-2;-8;22
811,1;87420;-2;-88;30
817,1;87416;0;-8;24
823,1;87433;3;-8;22
835,1;87429;0;-37;30
841,1;87424;0;7;29
847,1;87420;0;0;32
859,1;87429;1;7;29
865,1;87429;1;-15;26
871,1;87424;0;7;30
877,1;87416;-1;-30;29
889,1;87429;0;-37;28
895,1;87429;0;-66;27
901,1;87424;-1;-37;24
913,1;87424;0;-44;28
919,1;87429;0;-37;27
925,1;87433;0;0;26
931,1;87429;0;-59;31
943,1;87429;2;-30;25
949,1;87429;2;7;28
955,1;87429;0;-8;29
967,1;87424;0;0;24
973,1;87424;-1;0;31
979,1;87420;0;-30;28
991,1;87429;4;0;29
997,1;87429;0;-37;31
1003,1;87429;1;-15;27
1009,1;87429;0;-30;31
1021,1;87424;-1;0;26
1027,1;87424;-1;-15;30
1033,1;87429;-2;-8;29
1045,1;87424;-1;-30;25
1051,1;87429;-1;-37;30
1057,1;87429;0;-15;30
1084,1;87424;-3;-44;24
1093,1;87433;1;0;30
1099,1;87429;0;-22;26
1105,1;87429;1;7;26
1117,1;87429;0;-66;31
1123,1;87433;1;7;25
1129,1;87429;0;-15;31
1135,1;87429;0;-37;28
1147,1;87429;0;-37;28
1153,1;87429;0;-15;30
1159,1;87429;0;0;29
1171,1;87424;-3;-8;29
1177,1;87424;-1;-8;30
1183,1;87433;1;0;26
1210,1;87429;0;-73;30
1213,1;87429;-1;-44;30
1219,1;87429;0;-37;27
1225,1;87424;-2;7;23
1237,1;87433;1;-8;31
1243,1;87429;0;-73;27
1249,1;87429;0;0;31
1261,1;87429;0;-59;26
1267,1;87429;0;-37;28
1273,1;87429;0;-44;30
1279,1;87429;0;-139;27
1291,1;87429;0;0;31
1297,1;87429;0;-30;32
1303,1;87429;1;-37;28
1315,1;87424;0;0;32
1321,1;87429;-1;14;25
1327,1;87429;0;-30;29
1333,1;87424;-2;0;29
1339,1;87429;0;-30;25
1345,1;87429;0;-30;25
1351,1;87429;0;-30;31
1363,1;87429;0;-37;28
1369,1;87424;0;0;36
1375,1;87429;0;-59;32
1387,1;87424;-2;-8;29
1393,1;87429;0;-15;32
1399,1;87424;-1;0;30
1405,1;87429;0;-124;28
1417,1;87424;-1;0;32
1423,1;87429;0;-59;28
1429,1;87429;0;-30;32
1441,1;87429;0;-8;27
1447,1;87429;0;43;31
1453,1;87429;1;-15;33
1459,1;87429;0;0;30
1471,1;87433;1;-8;28
1483,1;87429;0;-30;22
1498,1;87429;1;-37;30
1501,1;87429;0;-59;29
1513,1;87429;0;-15;33
1525,1;87424;-1;-37;28
1531,1;87429;0;-37;30
1537,1;87433;2;0;30
1549,1;87433;1;0;31
1555,1;87429;0;-15;30
1561,1;87433;1;7;25
1567,1;87424;-2;7;27
1579,1;87429;1;-66;28
1585,1;87433;0;-30;27
1591,1;87424;0;7;27
1603,1;87429;0;0;22
1609,1;87424;-3;-44;29
1615,1;87429;0;-37;31
