
13/06/2018;17:08:02

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
493,1;87398;0;7;442
499,1;87402;0;-30;444
511,1;87398;-1;-8;446
517,1;87398;0;-80;444
523,1;87398;0;-30;447
535,1;87402;0;0;442
541,1;87398;0;-8;445
547,1;87398;0;-8;447
559,1;87402;1;-8;444
565,1;87398;-2;-8;445
571,1;87402;0;-37;444
577,1;87402;1;29;441
589,1;87398;0;43;448
595,1;87398;0;43;441
601,1;87394;-2;-30;448
613,1;87402;0;-30;445
619,1;87398;-2;-30;442
625,1;87402;0;-124;445
631,1;87398;0;-22;445
643,1;87402;2;-37;446
649,1;87402;0;-30;448
655,1;87407;1;-22;443
667,1;87402;-1;-37;448
673,1;87402;0;-30;445
679,1;87398;0;-131;446
685,1;87398;0;-8;449
691,1;87398;0;-44;445
697,1;87402;1;-8;440
703,1;87402;0;0;444
715,1;87398;0;-8;441
721,1;87398;0;-44;445
727,1;87398;-1;-15;436
739,1;87402;0;0;443
745,1;87402;0;-73;446
751,1;87402;1;-44;446
757,1;87402;0;-15;438
769,1;87398;0;-8;440
781,1;87398;0;14;441
811,1;87407;2;0;446
817,1;87402;0;14;444
829,1;87402;0;-59;447
841,1;87398;0;-30;445
847,1;87398;-1;-44;445
853,1;87402;0;7;441
865,1;87402;0;-15;448
871,1;87398;-1;-44;444
877,1;87402;2;-30;442
883,1;87398;0;-30;447
895,1;87402;0;-59;440
901,1;87394;-1;-80;445
907,1;87398;0;-8;446
919,1;87398;-1;-30;442
925,1;87398;0;-44;444
931,1;87398;0;7;445
937,1;87398;0;-66;439
949,1;87394;-2;0;447
955,1;87402;0;-44;447
961,1;87398;0;0;450
973,1;87402;0;-15;444
979,1;87398;-1;43;447
985,1;87402;0;-8;448
997,1;87398;0;-30;438
1003,1;87398;0;43;442
1009,1;87398;0;0;444
1015,1;87398;0;-15;441
1027,1;87402;0;-37;445
1033,1;87398;0;-44;442
1039,1;87398;0;-8;444
1051,1;87398;0;-30;446
1057,1;87398;0;29;441
1063,1;87398;0;-15;444
1069,1;87398;0;0;445
1081,1;87398;-2;-30;447
1087,1;87402;0;21;447
1093,1;87402;1;-15;442
1105,1;87398;0;7;445
1111,1;87398;-1;-15;444
1117,1;87398;-1;-8;441
1123,1;87398;0;0;448
1129,1;87398;0;-30;448
1135,1;87398;0;-15;441
1141,1;87402;1;-30;447
1153,1;87402;0;-30;441
1159,1;87398;-1;21;441
1165,1;87407;1;-8;444
1177,1;87398;0;0;437
1183,1;87402;0;-8;446
1189,1;87402;2;-73;446
1195,1;87398;-2;29;441
1207,1;87398;1;7;447
1213,1;87398;0;-44;443
1219,1;87402;1;-102;442
1231,1;87402;1;-30;444
1237,1;87398;0;-30;438
1243,1;87402;0;-8;444
1249,1;87402;0;-30;446
1261,1;87402;0;-8;445
1267,1;87398;0;0;446
1273,1;87402;0;-37;441
1285,1;87398;0;0;445
1291,1;87398;0;-15;441
1297,1;87402;0;-44;439
1309,1;87398;0;43;443
1315,1;87402;0;-22;441
1321,1;87402;1;0;448
1327,1;87398;0;0;442
1339,1;87398;0;-102;445
1345,1;87402;0;-30;447
1351,1;87402;0;7;447
1363,1;87398;1;-30;446
1369,1;87398;0;-8;447
1375,1;87398;0;-8;442
1381,1;87398;0;14;445
1393,1;87398;0;-15;442
1399,1;87402;0;7;442
1405,1;87398;-1;-44;445
1417,1;87398;-1;-30;438
1423,1;87402;0;0;445
1429,1;87398;0;0;442
1435,1;87398;0;43;438
1447,1;87398;-1;-15;444
1453,1;87402;0;-8;441
1459,1;87402;0;0;444
1471,1;87398;0;7;445
1477,1;87402;0;-8;442
1483,1;87402;0;-30;446
1495,1;87402;0;-30;438
1501,1;87398;-1;-8;445
1507,1;87398;-1;-59;449
1513,1;87398;1;-44;442
1525,1;87398;0;-15;447
1531,1;87402;0;-73;448
1543,1;87398;0;-30;448
1576,1;87402;1;7;445
1579,1;87398;0;0;447
1597,1;87398;1;-59;443
1603,1;87402;0;0;445
1609,1;87402;1;0;445
1621,1;87402;0;-8;446
1627,1;87398;0;-15;448
1633,1;87402;0;43;441
1639,1;87402;0;-37;442
1651,1;87398;0;-30;447
1657,1;87402;0;-44;443
1663,1;87402;0;-30;447
1675,1;87398;0;0;442
1681,1;87398;0;-8;450
1687,1;87402;-1;-8;449
1693,1;87402;0;0;443
1705,1;87398;0;0;445
1711,1;87402;0;-8;444
1717,1;87398;0;-30;444
1729,1;87398;0;-8;444
1735,1;87398;0;-30;441
1741,1;87398;-1;-15;447
1753,1;87398;0;-30;441
1759,1;87398;-1;0;443
1765,1;87398;0;-66;447
1771,1;87402;0;7;447
1783,1;87402;1;0;448
1789,1;87402;1;-37;988
1795,1;87402;0;0;1665
1807,1;87033;-97;-604;2224
1819,1;81834;-634;-619;1829
1825,1;76965;-834;-386;1174
1857,1;39581;-1360;-408;456
1861,1;33785;-1428;-371;450
1867,1;24859;-1522;-357;444
1879,1;5774;-1680;-284;434
1885,1;-4337;-1683;-502;441
1891,1;-8296;-383;-524;435
1897,1;-6002;407;-44;431
1915,1;4328;613;-37;437
1921,1;8415;691;14;438
1950,1;31192;847;-66;434
1951,1;31618;848;7;434
1957,1;36966;901;-22;436
1963,1;42380;911;29;441
1969,1;48164;961;-44;435
1975,1;54030;997;0;435
1981,1;60038;1003;-44;441
1993,1;72834;1094;-15;439
1999,1;79448;1113;7;436
2005,1;86339;1136;-73;440
2017,1;85236;-138;-73;439
2023,1;85223;-11;-44;445
2029,1;85231;25;-8;444
2035,1;85275;4;-37;438
2047,1;86339;146;14;442
2053,1;87271;163;0;441
2059,1;87130;-55;-44;441
2071,1;87240;33;-30;446
2077,1;87385;4;-44;442
2083,1;87376;-5;-146;446
2089,1;87380;0;-30;447
2101,1;87389;-4;-22;444
2107,1;87389;-1;-37;444
2113,1;87385;-3;0;445
2125,1;87385;0;29;448
2131,1;87398;3;0;445
2137,1;87398;2;-8;441
2149,1;87389;-1;0;448
2155,1;87394;0;43;439
2161,1;87389;0;-30;445
2167,1;87389;-1;50;448
2179,1;87389;0;21;441
2185,1;87385;0;-37;446
2191,1;87389;0;-44;448
2203,1;87389;0;-37;452
2209,1;87394;1;21;447
2215,1;87394;0;-8;441
2221,1;87389;-1;-66;446
2233,1;87389;0;-15;443
2239,1;87394;0;-30;440
2245,1;87402;0;-30;443
2257,1;87389;-1;-8;437
2263,1;87389;-1;-8;444
2269,1;87394;0;-30;443
2275,1;87394;1;50;443
2287,1;87394;0;-102;448
2293,1;87389;0;-66;444
2299,1;87402;3;21;441
2317,1;87389;0;-59;440
2323,1;87389;0;-30;446
2356,1;87389;0;-73;443
2359,1;87389;1;-44;447
2371,1;87389;0;-44;444
2383,1;87394;0;-30;451
2389,1;87389;-1;-59;448
2395,1;87389;-2;-30;440
2401,1;87394;0;-15;446
2407,1;87394;1;-15;448
2413,1;87389;-1;-8;445
2419,1;87389;-1;-66;445
2431,1;87389;2;-8;448
2437,1;87389;0;-30;445
2443,1;87389;0;0;448
2455,1;87389;-3;-15;445
2461,1;87394;1;-8;449
2467,1;87394;1;-59;445
2473,1;87394;0;-37;444
2485,1;87394;0;-30;447
2491,1;87394;0;36;443
2497,1;87389;-1;-30;441
2509,1;87389;0;-59;448
2515,1;87394;0;-8;442
2521,1;87394;0;-30;448
2527,1;87394;-1;0;450
2539,1;87394;0;-59;445
2545,1;87394;0;-30;450
2551,1;87394;0;-8;446
2563,1;87394;0;-8;446
2569,1;87394;0;-30;445
2575,1;87389;0;0;441
2587,1;87394;0;14;448
2593,1;87398;0;-37;447
2599,1;87394;0;21;446
2605,1;87394;1;-44;447
2617,1;87389;0;0;440
2625,1;87389;0;-44;447
2629,1;87389;0;-8;445
2641,1;87389;-2;-102;444
2647,1;87389;0;-15;444
2653,1;87394;0;7;444
2659,1;87394;0;7;449
2671,1;87389;-1;-44;446
2677,1;87389;0;-22;445
2683,1;87389;0;-51;449
2695,1;87394;0;-30;438
2701,1;87389;-1;-44;443
2707,1;87389;-1;0;447
2713,1;87394;0;-8;444
2725,1;87394;0;-66;446
2731,1;87394;0;-30;445
2737,1;87389;-1;0;441
2749,1;87394;0;0;448
2755,1;87389;-1;-15;442
2761,1;87394;0;-30;446
2773,1;87394;0;-30;442
2779,1;87394;-1;0;443
2785,1;87394;0;21;445
2791,1;87394;0;-51;449
2803,1;87394;-1;-8;446
2809,1;87394;0;0;447
