
13/06/2018;17:12:44

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
2317,1;87420;0;-15;1438
2323,1;87416;-1;-44;1435
2329,1;87416;0;-8;1442
2335,1;87416;0;-30;1437
2341,1;87416;0;-15;1435
2347,1;87420;1;-30;1440
2353,1;87420;0;0;1439
2365,1;87416;0;-15;1444
2371,1;87420;0;-15;1441
2377,1;87416;1;-59;1435
2389,1;87420;1;0;1443
2395,1;87416;-1;-37;1440
2401,1;87420;0;0;1438
2407,1;87416;1;-51;1441
2419,1;87416;0;-30;1436
2425,1;87420;-3;0;1441
2431,1;87424;0;0;1443
2443,1;87416;0;-22;1440
2449,1;87416;0;0;1435
2455,1;87420;0;-51;1436
2461,1;87420;1;-30;1436
2473,1;87416;0;-15;1440
2479,1;87420;0;29;1437
