
13/06/2018;17:16:02

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
453,1;87442;-1;-8;1440
465,1;87442;0;-30;1432
471,1;87442;0;-30;1438
477,1;87437;0;29;1439
489,1;87442;-1;0;1438
495,1;87437;0;-66;1434
501,1;87437;0;-15;1434
507,1;87442;0;7;1436
519,1;87442;0;-8;1437
525,1;87437;0;-30;1435
531,1;87437;0;36;1438
543,1;87442;0;7;1431
549,1;87437;0;-8;1436
555,1;87437;0;0;1439
561,1;87442;0;-139;1435
573,1;87437;0;-8;1440
579,1;87437;0;-8;1437
585,1;87437;0;-30;1437
597,1;87437;0;-30;1438
603,1;87446;2;-8;1434
609,1;87437;0;-44;1435
615,1;87442;0;-8;1433
621,1;87442;1;-37;1429
627,1;87442;1;-59;1435
633,1;87442;0;-30;1441
645,1;87442;0;-59;1434
651,1;87442;0;-37;1437
657,1;87437;-1;-37;1439
669,1;87437;0;-30;1443
675,1;87442;0;-15;1443
681,1;87437;0;0;1437
687,1;87442;1;0;1437
699,1;87442;0;-30;1436
705,1;87437;0;-44;1436
711,1;87437;0;-37;1442
723,1;87446;1;-15;1438
729,1;87442;0;-44;1440
735,1;87437;0;-37;1440
741,1;87442;0;-73;1431
753,1;87442;0;-30;1438
759,1;87442;0;0;1437
765,1;87442;0;-8;1438
777,1;87442;2;-30;1440
783,1;87442;1;-44;1438
789,1;87437;0;-44;1442
801,1;87442;0;-30;1436
807,1;87442;1;-30;1439
813,1;87437;0;-30;1438
819,1;87442;0;0;1437
831,1;87442;0;-8;1440
837,1;87442;0;-30;1439
843,1;87437;0;-44;1432
855,1;87442;0;-8;1440
861,1;87442;0;-51;1438
867,1;87442;3;0;1438
873,1;87442;0;-30;1442
885,1;87442;0;0;1435
891,1;87442;0;-30;1435
897,1;87442;0;0;1437
909,1;87437;0;0;1441
915,1;87442;0;0;1441
921,1;87442;0;-146;1437
927,1;87442;0;-8;1441
939,1;87437;0;-37;1438
945,1;87437;0;-8;1436
951,1;87442;0;0;1438
963,1;87442;0;0;1432
969,1;87442;0;-15;1436
975,1;87437;0;0;1438
987,1;87442;0;-37;1438
993,1;87442;0;-66;1439
999,1;87437;-1;-66;1435
1005,1;87442;1;-37;1432
1017,1;87437;-1;-8;1435
1023,1;87442;0;-8;1431
1029,1;87442;1;-37;1440
1041,1;87437;0;0;1435
1047,1;87442;0;-15;1438
1053,1;87437;0;-8;1439
1059,1;87442;0;-15;1438
1071,1;87442;0;0;1439
1077,1;87437;0;7;1435
1083,1;87437;0;0;1428
1095,1;87437;0;-44;1438
1101,1;87437;-1;0;1434
1107,1;87437;0;0;1439
1113,1;87437;-1;-15;1439
1139,1;87442;0;-66;1437
1143,1;87437;0;-8;1433
1161,1;87437;0;0;1435
1167,1;87442;0;29;1440
1173,1;87437;-1;-44;3068
1185,1;82863;-765;-1419;6190
1197,1;63500;-2066;-1688;7077
1203,1;47768;-2724;-1404;5609
1232,1;-3607;855;-37;1629
1233,1;-2790;845;-30;1610
1245,1;6692;750;-539;1478
1257,1;12423;275;-495;1442
1263,1;12959;52;-560;1433
1275,1;10520;-330;-560;1431
1281,1;7655;-506;-510;1423
1287,1;4025;-642;-430;1425
1293,1;-281;-752;-575;1428
1299,1;-4882;-688;-22;1430
1311,1;-1770;856;0;1434
1317,1;3783;931;21;1433
1323,1;9619;970;50;1424
1341,1;27725;1053;-30;1423
1353,1;40275;1065;36;1434
1359,1;46885;1113;-44;1426
1365,1;53402;1096;-59;1426
1371,1;60055;1113;43;1433
1383,1;73814;1163;0;1429
1389,1;80569;1142;7;1429
1395,1;87490;1158;-37;1424
1407,1;85095;-135;-37;1432
1413,1;84999;-24;21;1436
1419,1;85179;53;-30;1433
1425,1;85333;42;14;1433
1437,1;86849;160;-15;1439
1443,1;87372;17;-95;1433
1449,1;87297;-14;7;1440
1461,1;87416;8;-44;1432
1467,1;87350;0;-44;1431
1473,1;87358;-2;0;1436
1479,1;87385;6;0;1436
1485,1;87354;2;0;1435
1491,1;87367;-7;-30;1440
1497,1;87380;-2;-44;1438
1509,1;87380;-2;14;1444
1515,1;87389;0;0;1444
1521,1;87398;1;-37;1434
1533,1;87394;0;0;1439
1539,1;87389;0;-8;1435
1545,1;87394;1;-59;1434
1551,1;87394;1;0;1439
1563,1;87389;-1;0;1436
1569,1;87394;1;-30;1439
1575,1;87394;-1;21;1436
1587,1;87394;0;-37;1437
1593,1;87389;0;-30;1436
1599,1;87394;0;-8;1435
1605,1;87394;1;0;1433
1617,1;87389;-1;-30;1438
1623,1;87394;0;0;1433
1629,1;87394;0;-30;1438
1641,1;87394;-1;87;1434
1647,1;87394;0;-59;1441
1653,1;87394;0;-146;1441
1665,1;87394;0;29;1435
1671,1;87394;1;58;1443
1677,1;87394;0;-22;1439
1683,1;87394;0;-44;1435
1695,1;87394;0;7;1439
1701,1;87398;0;-8;1436
1707,1;87398;0;-15;1436
1719,1;87398;-1;21;1436
1725,1;87394;0;-30;1435
1731,1;87398;0;0;1439
1737,1;87398;0;-8;1437
1749,1;87394;0;-15;1440
1755,1;87394;0;7;1439
1761,1;87389;-1;-37;1432
1773,1;87402;1;-22;1439
1779,1;87389;-1;-44;1437
1785,1;87398;0;-73;1435
1791,1;87394;0;-30;1437
1803,1;87389;-1;43;1437
1809,1;87394;0;-44;1442
1815,1;87398;-1;7;1441
1827,1;87398;0;-30;1438
1833,1;87398;0;-37;1440
1839,1;87398;0;0;1434
1851,1;87394;1;0;1435
1857,1;87394;0;43;1435
1863,1;87398;0;-44;1433
1869,1;87394;0;-30;1439
1881,1;87398;1;-8;1434
1903,1;87394;0;-30;1432
1911,1;87394;1;-66;1437
1923,1;87394;-1;-44;1432
1929,1;87398;0;-8;1440
1941,1;87398;1;-30;1437
1947,1;87398;0;-30;1439
1953,1;87402;0;-80;1439
1965,1;87394;-1;-44;1435
1971,1;87394;0;0;1436
1977,1;87394;0;0;1438
1983,1;87394;0;-73;1432
1995,1;87398;0;0;1438
2001,1;87394;0;-8;1439
2007,1;87389;-1;-37;1442
