
13/06/2018;17:24:20

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
1420,1;87420;0;-8;27
1426,1;87420;0;36;35
1438,1;87420;0;-8;27
1444,1;87420;0;-15;30
1450,1;87420;0;-88;29
1462,1;87420;-1;-8;25
1468,1;87420;0;-8;32
1474,1;87420;0;7;30
1480,1;87416;-1;-30;26
1492,1;87420;-1;-59;31
1498,1;87420;0;-37;24
1504,1;87416;0;0;27
1516,1;87416;-1;-88;31
1522,1;87416;0;0;26
1528,1;87420;0;-30;29
1540,1;87424;0;-44;24
1546,1;87420;0;36;28
1552,1;87420;0;-37;28
1558,1;87420;0;-8;24
1570,1;87424;0;-37;33
1576,1;87420;0;7;30
1582,1;87420;0;0;26
1594,1;87416;0;-15;32
1600,1;87420;0;14;26
1606,1;87420;1;-8;28
1612,1;87424;0;-8;28
1624,1;87420;0;0;26
