
13/06/2018;17:15:29

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
1153,1;85135;9;21;1433
1159,1;85456;31;-37;1432
1165,1;85930;110;65;1436
1172,1;86980;186;-8;1435
1183,1;87358;1;0;1439
1189,1;87372;23;-15;1439
1195,1;87354;-12;-15;1434
1207,1;87433;9;0;1442
1213,1;87429;6;-8;1437
1219,1;87394;-5;0;1437
1231,1;87433;11;-8;1434
1237,1;87416;3;-30;1433
1243,1;87407;-3;-8;1438
1249,1;87416;1;-8;1438
1261,1;87416;-1;-30;1436
1267,1;87411;-4;-73;1441
1273,1;87424;3;0;1438
1285,1;87424;0;-8;1439
1291,1;87420;0;-117;1439
1297,1;87416;-2;0;1436
1303,1;87416;0;0;1440
1315,1;87429;1;0;1437
1321,1;87429;0;-30;1435
1327,1;87420;-2;0;1432
1339,1;87424;2;29;1432
1345,1;87424;1;-44;1434
1351,1;87429;1;14;1436
1357,1;87424;0;-30;1433
1369,1;87420;0;7;1440
1375,1;87424;0;-44;1435
1381,1;87424;0;0;1438
1393,1;87424;0;-73;1439
1399,1;87424;0;-15;1439
1405,1;87424;0;0;1441
1417,1;87429;0;36;1432
1423,1;87424;0;-44;1437
1429,1;87424;1;-30;1438
1435,1;87424;0;-37;1432
1447,1;87424;1;-15;1441
1453,1;87429;0;-44;1435
1459,1;87424;0;-44;1436
1471,1;87424;0;7;1439
1477,1;87424;-2;0;1433
1483,1;87429;1;-44;1438
1489,1;87429;0;0;1437
1501,1;87424;0;-30;1440
1507,1;87429;1;0;1441
1513,1;87429;0;0;1438
1525,1;87429;0;-44;1438
1531,1;87424;0;-30;1438
1537,1;87429;1;-15;1436
1543,1;87424;0;-44;1442
1549,1;87424;1;-30;1443
