
13/06/2018;17:12:55

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
1519,1;87407;0;-30;1439
1525,1;87424;2;29;1445
1531,1;87429;0;-8;1442
1543,1;87420;-3;-15;1440
1549,1;87416;-1;-15;1443
1555,1;87424;1;-15;1437
1567,1;87433;2;-15;1446
1573,1;87424;-1;0;1444
1579,1;87420;-1;0;1443
1585,1;87420;-1;-44;1445
1597,1;87429;1;-8;1432
1603,1;87429;0;-37;1438
1609,1;87420;-4;-30;1440
