
13/06/2018;17:16:29

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
986,1;85895;-357;-1404;6197
998,1;71428;-1675;-1666;7071
1046,1;7347;1124;21;1596
1052,1;14893;1062;-633;1510
1077,1;27268;145;-560;1429
1123,1;-1313;-1217;-517;1429
1124,1;-2641;-1263;-488;1431
1131,1;-7628;-509;-495;1434
1142,1;-1568;823;14;1428
1154,1;8806;895;14;1428
1161,1;14330;910;58;1424
1172,1;25413;948;21;1432
1178,1;31091;951;-73;1427
1184,1;37081;995;-37;1431
1190,1;43048;1004;0;1430
1202,1;55643;1060;-88;1427
1208,1;61984;1086;0;1433
1214,1;68488;1075;14;1429
1226,1;81909;1131;-15;1430
1232,1;87793;715;-30;1429
1238,1;85957;-165;-8;1431
1244,1;85521;-36;7;1432
1256,1;85869;57;-8;1436
1262,1;86159;74;-22;1433
1268,1;86673;81;0;1437
1281,1;87394;9;-22;1434
1286,1;87350;5;-8;1437
1292,1;87350;-8;-8;1441
1304,1;87394;3;0;1438
1310,1;87385;2;-95;1440
1316,1;87380;-1;-22;1439
1322,1;87385;3;-30;1435
1334,1;87380;-1;-37;1439
1340,1;87380;-1;-15;1434
1346,1;87385;0;-66;1437
1358,1;87389;0;-37;1433
1364,1;87389;0;-30;1435
1370,1;87385;1;-30;1440
1376,1;87385;1;-44;1437
1388,1;87389;2;-73;1434
1394,1;87389;0;-51;1439
1400,1;87380;0;29;1437
1412,1;87385;0;-15;1441
1418,1;87385;1;-59;1434
1424,1;87385;-1;0;1434
1430,1;87385;0;7;1439
1442,1;87389;0;-8;1436
1448,1;87389;2;-44;1439
1454,1;87385;-1;-44;1436
1466,1;87385;0;0;1438
1472,1;87385;0;-146;1442
1478,1;87385;0;-95;1438
1490,1;87380;-2;36;1442
1496,1;87385;0;-15;1440
1503,1;87389;0;-30;1434
1508,1;87385;0;0;1441
1521,1;87389;-1;29;1436
1526,1;87389;0;7;1438
1532,1;87389;0;0;1439
1544,1;87385;-2;43;1435
1550,1;87389;1;-22;1438
1557,1;87385;-1;-22;1437
1562,1;87389;0;7;1433
