
13/06/2018;17:07:47

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
579,1;87407;0;7;444
585,1;87407;0;-15;449
591,1;87402;0;-73;447
603,1;87407;0;0;450
609,1;87407;0;0;450
615,1;87407;1;-30;444
627,1;87407;0;0;447
633,1;87407;0;-30;440
639,1;87402;-1;0;441
645,1;87407;1;-30;444
657,1;87402;0;36;441
663,1;87407;0;0;445
669,1;87402;0;0;445
681,1;87402;0;-44;443
687,1;87407;0;-15;445
693,1;87407;0;-22;445
699,1;87407;0;7;446
711,1;87402;0;-8;445
717,1;87407;0;-30;441
723,1;87407;1;-30;444
741,1;87402;-1;-8;448
747,1;87402;0;-66;448
780,1;87407;2;-30;448
783,1;87402;-1;-37;450
795,1;87407;0;-8;444
807,1;87407;1;-44;445
813,1;87407;0;7;441
819,1;87407;-1;-30;440
825,1;87407;1;-124;445
831,1;87402;0;-15;444
837,1;87402;0;14;440
843,1;87402;0;-37;448
855,1;87402;-1;-59;439
861,1;87402;0;-66;446
867,1;87402;0;-15;447
879,1;87407;1;0;446
885,1;87402;-1;-15;445
891,1;87402;0;-66;443
897,1;87407;0;-44;444
909,1;87402;1;-22;446
915,1;87407;0;-44;439
921,1;87411;2;-15;445
933,1;87407;0;-15;443
939,1;87407;-1;21;443
945,1;87407;-2;14;446
951,1;87407;0;-15;444
963,1;87402;0;7;973
969,1;87407;-1;0;1662
975,1;87306;-39;-670;2025
1014,1;62714;-993;-299;484
1017,1;59646;-1019;-422;469
1023,1;53257;-1100;-306;457
1029,1;46458;-1164;-357;451
1035,1;39058;-1228;-335;438
1041,1;31227;-1323;-342;443
1053,1;14269;-1477;-248;436
1059,1;5031;-1588;-328;435
1065,1;-4372;-1542;43;440
1083,1;-1946;583;-15;444
1108,1;14497;733;-73;437
1115,1;20188;785;21;439
1125,1;28542;860;-30;437
1131,1;33798;890;-15;437
1137,1;39199;916;0;438
1149,1;50932;985;0;437
1155,1;57005;1025;58;442
1161,1;63373;1072;0;440
1167,1;69767;1076;-30;437
1179,1;83487;1177;138;431
1185,1;86791;-10;-51;438
1191,1;85574;-159;14;439
1203,1;85126;-18;-37;442
1209,1;85284;11;-95;444
1215,1;85565;73;-37;443
1221,1;86044;104;-15;447
1227,1;86994;156;-37;446
1233,1;87275;-25;-44;448
1239,1;87060;-10;-44;447
1251,1;87424;40;-44;448
1257,1;87398;0;-44;442
1263,1;87385;1;-8;446
1275,1;87402;2;-51;443
1281,1;87411;3;0;447
1287,1;87398;0;-44;442
1293,1;87394;0;-15;439
1305,1;87394;0;-37;450
1311,1;87402;0;-30;450
1317,1;87398;0;7;442
1329,1;87398;0;-88;447
1335,1;87402;0;7;438
1341,1;87402;0;-15;444
1347,1;87402;1;0;446
1359,1;87398;0;0;444
1365,1;87389;-2;-59;449
1371,1;87398;0;-30;445
1383,1;87394;-1;-8;447
1389,1;87398;0;-30;449
1395,1;87398;0;0;442
1407,1;87402;2;-15;447
1413,1;87398;-1;-30;444
1419,1;87394;-1;-44;446
1425,1;87398;0;-37;448
1437,1;87402;0;14;446
1443,1;87402;0;-37;449
1449,1;87398;-3;-37;449
1461,1;87394;0;0;445
1467,1;87398;2;-59;447
1473,1;87402;1;-30;447
1479,1;87402;0;-73;445
1491,1;87394;0;-30;446
1513,1;87402;1;-22;445
1521,1;87402;1;-37;448
1533,1;87402;-1;-8;443
1539,1;87394;-1;-30;440
1551,1;87402;-1;-8;446
1557,1;87402;-1;0;442
1563,1;87402;0;7;445
1575,1;87398;-2;-37;442
1581,1;87398;0;-59;448
1587,1;87402;0;-44;450
1593,1;87407;2;7;442
1605,1;87402;0;-15;448
1611,1;87398;-1;-22;445
1617,1;87402;0;-30;440
1629,1;87398;0;-30;447
1635,1;87402;0;-8;442
1641,1;87402;0;36;447
1647,1;87402;0;-15;450
1653,1;87398;-1;-44;447
1659,1;87402;0;-8;445
1666,1;87398;0;-30;448
1677,1;87398;0;-59;442
1683,1;87402;0;-15;447
1689,1;87398;0;-30;446
1701,1;87402;0;-37;443
1707,1;87402;1;-44;445
1713,1;87402;0;7;439
1719,1;87394;-2;-37;442
1731,1;87402;0;-59;443
